Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/12/2024 01:45,TOTAL EAST,23314,4161.12,7550,-9999
07/12/2024 01:45,UPNY CONED,23315,3633.19,6300,-9999
07/12/2024 01:45,WEST CENTRAL,23312,77.69,9999,-9999
07/12/2024 01:50,CENTRAL EAST - VC,23330,1878.69,2860,-9999
07/12/2024 01:50,DYSINGER EAST,23326,508.92,3200,-9999
07/12/2024 01:50,MOSES SOUTH,23319,693.99,3000,-1600
07/12/2024 01:50,SCH - HQ - NY,23324,313,950,-750
07/12/2024 01:50,SCH - HQ_CEDARS,325274,189,190,0
07/12/2024 01:50,SCH - HQ_IMPORT_EXPORT,325376,313,1310,-9999
07/12/2024 01:50,SCH - NE - NY,23318,-698.04,1400,-1600
07/12/2024 01:50,SCH - NPX_1385,325277,21,200,-200
07/12/2024 01:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 01:50,SCH - OH - NY,23317,1095.88,2000,-1600
07/12/2024 01:50,SCH - PJ - NY,23316,1639.7,2000,-1000
07/12/2024 01:50,SCH - PJM_HTP,325905,660,660,-660
07/12/2024 01:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 01:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 01:50,SPR/DUN-SOUTH,23320,2226.41,4350,-9999
07/12/2024 01:50,TOTAL EAST,23314,4205.96,7550,-9999
07/12/2024 01:50,UPNY CONED,23315,3651.78,6300,-9999
07/12/2024 01:50,WEST CENTRAL,23312,33.22,9999,-9999
07/12/2024 01:55,CENTRAL EAST - VC,23330,1800.84,2860,-9999
07/12/2024 01:55,DYSINGER EAST,23326,497.07,3200,-9999
07/12/2024 01:55,MOSES SOUTH,23319,684.01,3000,-1600
07/12/2024 01:55,SCH - HQ - NY,23324,313,950,-750
07/12/2024 01:55,SCH - HQ_CEDARS,325274,189,190,0
07/12/2024 01:55,SCH - HQ_IMPORT_EXPORT,325376,313,1310,-9999
07/12/2024 01:55,SCH - NE - NY,23318,-698.42,1400,-1600
07/12/2024 01:55,SCH - NPX_1385,325277,21,200,-200
07/12/2024 01:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 01:55,SCH - OH - NY,23317,1095.87,2000,-1600
07/12/2024 01:55,SCH - PJ - NY,23316,1642.03,2000,-1000
07/12/2024 01:55,SCH - PJM_HTP,325905,660,660,-660
07/12/2024 01:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 01:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 01:55,SPR/DUN-SOUTH,23320,2118.3,4350,-9999
07/12/2024 01:55,TOTAL EAST,23314,4163.75,7550,-9999
07/12/2024 01:55,UPNY CONED,23315,3593.63,6300,-9999
07/12/2024 01:55,WEST CENTRAL,23312,23.25,9999,-9999
07/12/2024 02:00,CENTRAL EAST - VC,23330,1990.14,2860,-9999
07/12/2024 02:00,DYSINGER EAST,23326,645.07,3200,-9999
07/12/2024 02:00,MOSES SOUTH,23319,697.37,3000,-1600
07/12/2024 02:00,SCH - HQ - NY,23324,311,950,-750
07/12/2024 02:00,SCH - HQ_CEDARS,325274,183,190,0
07/12/2024 02:00,SCH - HQ_IMPORT_EXPORT,325376,311,1310,-9999
07/12/2024 02:00,SCH - NE - NY,23318,-698.03,1400,-1600
07/12/2024 02:00,SCH - NPX_1385,325277,41,200,-200
07/12/2024 02:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:00,SCH - OH - NY,23317,1120.89,2000,-1600
07/12/2024 02:00,SCH - PJ - NY,23316,1667.6,2000,-1000
07/12/2024 02:00,SCH - PJM_HTP,325905,647,660,-660
07/12/2024 02:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:00,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:00,SPR/DUN-SOUTH,23320,1956.16,4350,-9999
07/12/2024 02:00,TOTAL EAST,23314,4425.98,7550,-9999
07/12/2024 02:00,UPNY CONED,23315,3452.81,6300,-9999
07/12/2024 02:00,WEST CENTRAL,23312,176.9,9999,-9999
07/12/2024 02:05,CENTRAL EAST - VC,23330,1991.34,2860,-9999
07/12/2024 02:05,DYSINGER EAST,23326,663.52,3200,-9999
07/12/2024 02:05,MOSES SOUTH,23319,695.78,3000,-1600
07/12/2024 02:05,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:05,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:05,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:05,SCH - NE - NY,23318,-697.65,1400,-1600
07/12/2024 02:05,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:05,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:05,SCH - OH - NY,23317,1145.8,2000,-1600
07/12/2024 02:05,SCH - PJ - NY,23316,1704.38,2000,-1000
07/12/2024 02:05,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:05,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:05,SPR/DUN-SOUTH,23320,2040.47,4350,-9999
07/12/2024 02:05,TOTAL EAST,23314,4468.53,7550,-9999
07/12/2024 02:05,UPNY CONED,23315,3466.07,6300,-9999
07/12/2024 02:05,WEST CENTRAL,23312,196.2,9999,-9999
07/12/2024 02:10,CENTRAL EAST - VC,23330,2068.89,2860,-9999
07/12/2024 02:10,DYSINGER EAST,23326,683.36,3200,-9999
07/12/2024 02:10,MOSES SOUTH,23319,659.34,3000,-1600
07/12/2024 02:10,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:10,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:10,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:10,SCH - NE - NY,23318,-698.68,1400,-1600
07/12/2024 02:10,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:10,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:10,SCH - OH - NY,23317,1145.88,2000,-1600
07/12/2024 02:10,SCH - PJ - NY,23316,1703.34,2000,-1000
07/12/2024 02:10,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:10,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:10,SPR/DUN-SOUTH,23320,2091.85,4350,-9999
07/12/2024 02:10,TOTAL EAST,23314,4472.05,7550,-9999
07/12/2024 02:10,UPNY CONED,23315,3497.74,6300,-9999
07/12/2024 02:10,WEST CENTRAL,23312,221.01,9999,-9999
07/12/2024 02:15,CENTRAL EAST - VC,23330,2052.99,2860,-9999
07/12/2024 02:15,DYSINGER EAST,23326,690.01,3200,-9999
07/12/2024 02:15,MOSES SOUTH,23319,688.65,3000,-1600
07/12/2024 02:15,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:15,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:15,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:15,SCH - NE - NY,23318,-798.31,1400,-1600
07/12/2024 02:15,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:15,SCH - OH - NY,23317,1145.9,2000,-1600
07/12/2024 02:15,SCH - PJ - NY,23316,1702.9,2000,-1000
07/12/2024 02:15,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:15,SPR/DUN-SOUTH,23320,2055.61,4350,-9999
07/12/2024 02:15,TOTAL EAST,23314,4483.44,7550,-9999
07/12/2024 02:15,UPNY CONED,23315,3452.21,6300,-9999
07/12/2024 02:15,WEST CENTRAL,23312,229.57,9999,-9999
07/12/2024 02:20,CENTRAL EAST - VC,23330,2018.05,2860,-9999
07/12/2024 02:20,DYSINGER EAST,23326,676.17,3200,-9999
07/12/2024 02:20,MOSES SOUTH,23319,742.15,3000,-1600
07/12/2024 02:20,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:20,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:20,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:20,SCH - NE - NY,23318,-897.8,1400,-1600
07/12/2024 02:20,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:20,SCH - OH - NY,23317,1145.92,2000,-1600
07/12/2024 02:20,SCH - PJ - NY,23316,1706.22,2000,-1000
07/12/2024 02:20,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:20,SPR/DUN-SOUTH,23320,1836.96,4350,-9999
07/12/2024 02:20,TOTAL EAST,23314,4498.8,7550,-9999
07/12/2024 02:20,UPNY CONED,23315,3328.48,6300,-9999
07/12/2024 02:20,WEST CENTRAL,23312,219.74,9999,-9999
07/12/2024 02:25,CENTRAL EAST - VC,23330,2035.58,2860,-9999
07/12/2024 02:25,DYSINGER EAST,23326,630.61,3200,-9999
07/12/2024 02:25,MOSES SOUTH,23319,731.12,3000,-1600
07/12/2024 02:25,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:25,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:25,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:25,SCH - NE - NY,23318,-897.14,1400,-1600
07/12/2024 02:25,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:25,SCH - OH - NY,23317,1145.89,2000,-1600
07/12/2024 02:25,SCH - PJ - NY,23316,1701.58,2000,-1000
07/12/2024 02:25,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:25,SPR/DUN-SOUTH,23320,1818.37,4350,-9999
07/12/2024 02:25,TOTAL EAST,23314,4503.32,7550,-9999
07/12/2024 02:25,UPNY CONED,23315,3335.91,6300,-9999
07/12/2024 02:25,WEST CENTRAL,23312,179.61,9999,-9999
07/12/2024 02:30,CENTRAL EAST - VC,23330,2045.34,2860,-9999
07/12/2024 02:30,DYSINGER EAST,23326,634.43,3200,-9999
07/12/2024 02:30,MOSES SOUTH,23319,689.35,3000,-1600
07/12/2024 02:30,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:30,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:30,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:30,SCH - NE - NY,23318,-896.79,1400,-1600
07/12/2024 02:30,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:30,SCH - OH - NY,23317,1145.88,2000,-1600
07/12/2024 02:30,SCH - PJ - NY,23316,1702.3,2000,-1000
07/12/2024 02:30,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:30,SPR/DUN-SOUTH,23320,1862.02,4350,-9999
07/12/2024 02:30,TOTAL EAST,23314,4516.78,7550,-9999
07/12/2024 02:30,UPNY CONED,23315,3386.3,6300,-9999
07/12/2024 02:30,WEST CENTRAL,23312,186.5,9999,-9999
07/12/2024 02:35,CENTRAL EAST - VC,23330,2059.92,2860,-9999
07/12/2024 02:35,DYSINGER EAST,23326,639.59,3200,-9999
07/12/2024 02:35,MOSES SOUTH,23319,694.49,3000,-1600
07/12/2024 02:35,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:35,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:35,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:35,SCH - NE - NY,23318,-896.99,1400,-1600
07/12/2024 02:35,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:35,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:35,SCH - OH - NY,23317,1145.87,2000,-1600
07/12/2024 02:35,SCH - PJ - NY,23316,1703.53,2000,-1000
07/12/2024 02:35,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:35,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:35,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:35,SPR/DUN-SOUTH,23320,1905.91,4350,-9999
07/12/2024 02:35,TOTAL EAST,23314,4532.5,7550,-9999
07/12/2024 02:35,UPNY CONED,23315,3432.06,6300,-9999
07/12/2024 02:35,WEST CENTRAL,23312,190.62,9999,-9999
07/12/2024 02:40,CENTRAL EAST - VC,23330,2030.19,2860,-9999
07/12/2024 02:40,DYSINGER EAST,23326,656.62,3200,-9999
07/12/2024 02:40,MOSES SOUTH,23319,696.33,3000,-1600
07/12/2024 02:40,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:40,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:40,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:40,SCH - NE - NY,23318,-897.71,1400,-1600
07/12/2024 02:40,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:40,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:40,SCH - OH - NY,23317,1145.88,2000,-1600
07/12/2024 02:40,SCH - PJ - NY,23316,1700.42,2000,-1000
07/12/2024 02:40,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:40,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:40,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:40,SPR/DUN-SOUTH,23320,1882.12,4350,-9999
07/12/2024 02:40,TOTAL EAST,23314,4542.77,7550,-9999
07/12/2024 02:40,UPNY CONED,23315,3438.96,6300,-9999
07/12/2024 02:40,WEST CENTRAL,23312,208.52,9999,-9999
07/12/2024 02:45,CENTRAL EAST - VC,23330,2118.2,2860,-9999
07/12/2024 02:45,DYSINGER EAST,23326,687.43,3200,-9999
07/12/2024 02:45,MOSES SOUTH,23319,729.44,3000,-1600
07/12/2024 02:45,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:45,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:45,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:45,SCH - NE - NY,23318,-897.17,1400,-1600
07/12/2024 02:45,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:45,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:45,SCH - OH - NY,23317,1145.9,2000,-1600
07/12/2024 02:45,SCH - PJ - NY,23316,1700.68,2000,-1000
07/12/2024 02:45,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:45,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:45,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:45,SPR/DUN-SOUTH,23320,1955.59,4350,-9999
07/12/2024 02:45,TOTAL EAST,23314,4566.39,7550,-9999
07/12/2024 02:45,UPNY CONED,23315,3505.71,6300,-9999
07/12/2024 02:45,WEST CENTRAL,23312,242.15,9999,-9999
07/12/2024 02:50,CENTRAL EAST - VC,23330,2128.73,2860,-9999
07/12/2024 02:50,DYSINGER EAST,23326,703.4,3200,-9999
07/12/2024 02:50,MOSES SOUTH,23319,726.85,3000,-1600
07/12/2024 02:50,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:50,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:50,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:50,SCH - NE - NY,23318,-896.93,1400,-1600
07/12/2024 02:50,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:50,SCH - OH - NY,23317,1145.91,2000,-1600
07/12/2024 02:50,SCH - PJ - NY,23316,1700.43,2000,-1000
07/12/2024 02:50,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:50,SPR/DUN-SOUTH,23320,1956.48,4350,-9999
07/12/2024 02:50,TOTAL EAST,23314,4575.8,7550,-9999
07/12/2024 02:50,UPNY CONED,23315,3491.12,6300,-9999
07/12/2024 02:50,WEST CENTRAL,23312,262.99,9999,-9999
07/12/2024 02:55,CENTRAL EAST - VC,23330,2112.31,2860,-9999
07/12/2024 02:55,DYSINGER EAST,23326,660.86,3200,-9999
07/12/2024 02:55,MOSES SOUTH,23319,735.35,3000,-1600
07/12/2024 02:55,SCH - HQ - NY,23324,310,950,-750
07/12/2024 02:55,SCH - HQ_CEDARS,325274,178,190,0
07/12/2024 02:55,SCH - HQ_IMPORT_EXPORT,325376,310,1310,-9999
07/12/2024 02:55,SCH - NE - NY,23318,-897.18,1400,-1600
07/12/2024 02:55,SCH - NPX_1385,325277,59,200,-200
07/12/2024 02:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 02:55,SCH - OH - NY,23317,1145.94,2000,-1600
07/12/2024 02:55,SCH - PJ - NY,23316,1701.71,2000,-1000
07/12/2024 02:55,SCH - PJM_HTP,325905,635,660,-660
07/12/2024 02:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 02:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 02:55,SPR/DUN-SOUTH,23320,1966.28,4350,-9999
07/12/2024 02:55,TOTAL EAST,23314,4519.9,7550,-9999
07/12/2024 02:55,UPNY CONED,23315,3394.52,6300,-9999
07/12/2024 02:55,WEST CENTRAL,23312,222.88,9999,-9999
07/12/2024 03:00,CENTRAL EAST - VC,23330,2164.53,2860,-9999
07/12/2024 03:00,DYSINGER EAST,23326,720.52,3200,-9999
07/12/2024 03:00,MOSES SOUTH,23319,783.66,3000,-1600
07/12/2024 03:00,SCH - HQ - NY,23324,336,950,-750
07/12/2024 03:00,SCH - HQ_CEDARS,325274,175,190,0
07/12/2024 03:00,SCH - HQ_IMPORT_EXPORT,325376,336,1310,-9999
07/12/2024 03:00,SCH - NE - NY,23318,-897.26,1400,-1600
07/12/2024 03:00,SCH - NPX_1385,325277,52,200,-200
07/12/2024 03:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:00,SCH - OH - NY,23317,1095.95,2000,-1600
07/12/2024 03:00,SCH - PJ - NY,23316,1703.45,2000,-1000
07/12/2024 03:00,SCH - PJM_HTP,325905,567,660,-660
07/12/2024 03:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:00,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:00,SPR/DUN-SOUTH,23320,2015.67,4350,-9999
07/12/2024 03:00,TOTAL EAST,23314,4552.51,7550,-9999
07/12/2024 03:00,UPNY CONED,23315,3495.69,6300,-9999
07/12/2024 03:00,WEST CENTRAL,23312,282.95,9999,-9999
07/12/2024 03:05,CENTRAL EAST - VC,23330,2160.46,2860,-9999
07/12/2024 03:05,DYSINGER EAST,23326,730.79,3200,-9999
07/12/2024 03:05,MOSES SOUTH,23319,754.22,3000,-1600
07/12/2024 03:05,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:05,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:05,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:05,SCH - NE - NY,23318,-897.1,1400,-1600
07/12/2024 03:05,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:05,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:05,SCH - OH - NY,23317,1045.97,2000,-1600
07/12/2024 03:05,SCH - PJ - NY,23316,1702.64,2000,-1000
07/12/2024 03:05,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:05,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:05,SPR/DUN-SOUTH,23320,2018.43,4350,-9999
07/12/2024 03:05,TOTAL EAST,23314,4544.18,7550,-9999
07/12/2024 03:05,UPNY CONED,23315,3519,6300,-9999
07/12/2024 03:05,WEST CENTRAL,23312,293.13,9999,-9999
07/12/2024 03:10,CENTRAL EAST - VC,23330,2147.67,2860,-9999
07/12/2024 03:10,DYSINGER EAST,23326,698.81,3200,-9999
07/12/2024 03:10,MOSES SOUTH,23319,761.79,3000,-1600
07/12/2024 03:10,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:10,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:10,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:10,SCH - NE - NY,23318,-896.66,1400,-1600
07/12/2024 03:10,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:10,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:10,SCH - OH - NY,23317,1045.97,2000,-1600
07/12/2024 03:10,SCH - PJ - NY,23316,1702.45,2000,-1000
07/12/2024 03:10,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:10,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:10,SPR/DUN-SOUTH,23320,2010.23,4350,-9999
07/12/2024 03:10,TOTAL EAST,23314,4549.26,7550,-9999
07/12/2024 03:10,UPNY CONED,23315,3505.74,6300,-9999
07/12/2024 03:10,WEST CENTRAL,23312,262.4,9999,-9999
07/12/2024 03:15,CENTRAL EAST - VC,23330,2127,2860,-9999
07/12/2024 03:15,DYSINGER EAST,23326,680.06,3200,-9999
07/12/2024 03:15,MOSES SOUTH,23319,745.12,3000,-1600
07/12/2024 03:15,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:15,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:15,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:15,SCH - NE - NY,23318,-896.82,1400,-1600
07/12/2024 03:15,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:15,SCH - OH - NY,23317,1045.95,2000,-1600
07/12/2024 03:15,SCH - PJ - NY,23316,1701.11,2000,-1000
07/12/2024 03:15,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:15,SPR/DUN-SOUTH,23320,2008.85,4350,-9999
07/12/2024 03:15,TOTAL EAST,23314,4557.19,7550,-9999
07/12/2024 03:15,UPNY CONED,23315,3515.84,6300,-9999
07/12/2024 03:15,WEST CENTRAL,23312,245.86,9999,-9999
07/12/2024 03:20,CENTRAL EAST - VC,23330,2134.68,2860,-9999
07/12/2024 03:20,DYSINGER EAST,23326,682.47,3200,-9999
07/12/2024 03:20,MOSES SOUTH,23319,743.06,3000,-1600
07/12/2024 03:20,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:20,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:20,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:20,SCH - NE - NY,23318,-896.57,1400,-1600
07/12/2024 03:20,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:20,SCH - OH - NY,23317,1045.95,2000,-1600
07/12/2024 03:20,SCH - PJ - NY,23316,1698.84,2000,-1000
07/12/2024 03:20,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:20,SPR/DUN-SOUTH,23320,2000.46,4350,-9999
07/12/2024 03:20,TOTAL EAST,23314,4561.44,7550,-9999
07/12/2024 03:20,UPNY CONED,23315,3526.11,6300,-9999
07/12/2024 03:20,WEST CENTRAL,23312,248.23,9999,-9999
07/12/2024 03:25,CENTRAL EAST - VC,23330,2141.22,2860,-9999
07/12/2024 03:25,DYSINGER EAST,23326,719.36,3200,-9999
07/12/2024 03:25,MOSES SOUTH,23319,741.69,3000,-1600
07/12/2024 03:25,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:25,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:25,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:25,SCH - NE - NY,23318,-896.58,1400,-1600
07/12/2024 03:25,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:25,SCH - OH - NY,23317,1045.97,2000,-1600
07/12/2024 03:25,SCH - PJ - NY,23316,1696.37,2000,-1000
07/12/2024 03:25,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:25,SPR/DUN-SOUTH,23320,2010.61,4350,-9999
07/12/2024 03:25,TOTAL EAST,23314,4555.97,7550,-9999
07/12/2024 03:25,UPNY CONED,23315,3521.9,6300,-9999
07/12/2024 03:25,WEST CENTRAL,23312,286.76,9999,-9999
07/12/2024 03:30,CENTRAL EAST - VC,23330,2135.04,2860,-9999
07/12/2024 03:30,DYSINGER EAST,23326,718.01,3200,-9999
07/12/2024 03:30,MOSES SOUTH,23319,738.15,3000,-1600
07/12/2024 03:30,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:30,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:30,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:30,SCH - NE - NY,23318,-896.79,1400,-1600
07/12/2024 03:30,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:30,SCH - OH - NY,23317,1045.97,2000,-1600
07/12/2024 03:30,SCH - PJ - NY,23316,1702.01,2000,-1000
07/12/2024 03:30,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 03:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 03:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 03:30,SPR/DUN-SOUTH,23320,2012.82,4350,-9999
07/12/2024 03:30,TOTAL EAST,23314,4528.85,7550,-9999
07/12/2024 03:30,UPNY CONED,23315,3504.29,6300,-9999
07/12/2024 03:30,WEST CENTRAL,23312,286.44,9999,-9999
07/12/2024 03:35,CENTRAL EAST - VC,23330,2133.85,2860,-9999
07/12/2024 03:35,DYSINGER EAST,23326,753.63,3200,-9999
07/12/2024 03:35,MOSES SOUTH,23319,730.9,3000,-1600
07/12/2024 03:35,SCH - HQ - NY,23324,363,950,-750
07/12/2024 03:35,SCH - HQ_CEDARS,325274,172,190,0
07/12/2024 03:35,SCH - HQ_IMPORT_EXPORT,325376,363,1310,-9999
07/12/2024 03:35,SCH - NE - NY,23318,-897,1400,-1600
07/12/2024 03:35,SCH - NPX_1385,325277,46,200,-200
07/12/2024 03:35,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 03:35,SCH - OH - NY,23317,1045.98,2000,-1600
07/12/2024 03:35,SCH - PJ - NY,23316,1700.13,2000,-1000
07/12/2024 03:35,SCH - PJM_HTP,325905,500,660,-660
