Time Stamp,Time Zone,Fuel Category,Gen MW
07/12/2024 23:25:00,EDT,Dual Fuel,5961.0
07/12/2024 23:25:00,EDT,Natural Gas,4934.0
07/12/2024 23:25:00,EDT,Nuclear,3247.0
07/12/2024 23:25:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:25:00,EDT,Other Renewables,258.0
07/12/2024 23:25:00,EDT,Wind,288.0
07/12/2024 23:25:00,EDT,Hydro,2505.0
07/12/2024 23:30:00,EDT,Dual Fuel,5860.0
07/12/2024 23:30:00,EDT,Natural Gas,4887.0
07/12/2024 23:30:00,EDT,Nuclear,3247.0
07/12/2024 23:30:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:30:00,EDT,Other Renewables,255.0
07/12/2024 23:30:00,EDT,Wind,293.0
07/12/2024 23:30:00,EDT,Hydro,2513.0
07/12/2024 23:35:00,EDT,Dual Fuel,5775.0
07/12/2024 23:35:00,EDT,Natural Gas,4885.0
07/12/2024 23:35:00,EDT,Nuclear,3248.0
07/12/2024 23:35:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:35:00,EDT,Other Renewables,255.0
07/12/2024 23:35:00,EDT,Wind,293.0
07/12/2024 23:35:00,EDT,Hydro,2504.0
07/12/2024 23:40:00,EDT,Dual Fuel,5688.0
07/12/2024 23:40:00,EDT,Natural Gas,4897.0
07/12/2024 23:40:00,EDT,Nuclear,3247.0
07/12/2024 23:40:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:40:00,EDT,Other Renewables,258.0
07/12/2024 23:40:00,EDT,Wind,302.0
07/12/2024 23:40:00,EDT,Hydro,2441.0
07/12/2024 23:45:00,EDT,Dual Fuel,5591.0
07/12/2024 23:45:00,EDT,Natural Gas,4899.0
07/12/2024 23:45:00,EDT,Nuclear,3248.0
07/12/2024 23:45:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:45:00,EDT,Other Renewables,256.0
07/12/2024 23:45:00,EDT,Wind,304.0
07/12/2024 23:45:00,EDT,Hydro,2448.0
07/12/2024 23:50:00,EDT,Dual Fuel,5558.0
07/12/2024 23:50:00,EDT,Natural Gas,4897.0
07/12/2024 23:50:00,EDT,Nuclear,3247.0
07/12/2024 23:50:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:50:00,EDT,Other Renewables,258.0
07/12/2024 23:50:00,EDT,Wind,302.0
07/12/2024 23:50:00,EDT,Hydro,2410.0
07/12/2024 23:55:00,EDT,Dual Fuel,5535.0
07/12/2024 23:55:00,EDT,Natural Gas,4873.0
07/12/2024 23:55:00,EDT,Nuclear,3248.0
07/12/2024 23:55:00,EDT,Other Fossil Fuels,10.0
07/12/2024 23:55:00,EDT,Other Renewables,259.0
07/12/2024 23:55:00,EDT,Wind,298.0
07/12/2024 23:55:00,EDT,Hydro,2363.0
07/13/2024 00:00:00,EDT,Dual Fuel,5524.0
07/13/2024 00:00:00,EDT,Natural Gas,4862.0
07/13/2024 00:00:00,EDT,Nuclear,3247.0
07/13/2024 00:00:00,EDT,Other Fossil Fuels,8.0
07/13/2024 00:00:00,EDT,Other Renewables,258.0
07/13/2024 00:00:00,EDT,Wind,297.0
07/13/2024 00:00:00,EDT,Hydro,2376.0
